const_consumed,const_itersMu,const_itersSigma,const_number,const_produced,const_salaryMu,const_salarySigma,const_time,var_capitalMu,var_capitalSigma,var_employeesMu,var_employeesSigma,var_goodwillMu,var_goodwillSigma,var_total_value_destroyedMu,var_total_value_destroyedSigma,var_valueProducedMu,var_valueProducedSigma
15.0,5.720752121571744,5.470618457615435,3.0,2.0,688369.3955063155,290900.88588499126,15.0,-2.120668953262632E10,2.965727781719372E10,97.66666666666666,136.7073110293992,8.152880380000001E8,1.1488091492279222E9,6.4750790917467065E7,9.157138760334446E7,1.2850330666666666E7,1.8173111909778897E7
15.0,5.720752121571744,5.470618457615435,3.0,2.0,688369.3955063155,290900.88588499126,15.0,-2.2563303585959656E10,3.1554909809914455E10,97.66666666666666,136.7073110293992,1.4437771633333334E8,1.9477428365622255E8,7.063722158413373E7,9.989605768611334E7,1.2850330666666666E7,1.8173111909778897E7
15.0,5.720752121571744,5.470618457615435,3.0,2.0,688369.3955063155,290900.88588499126,15.0,-2.3923402829292984E10,3.345747060063065E10,97.66666666666666,136.7073110293992,4.852722046666667E8,6.71642818388418E8,7.358043691746707E7,1.040583927274978E8,1.2850330666666666E7,1.8173111909778897E7
15.0,5.720752121571744,5.470618457615435,3.0,2.0,688369.3955063155,290900.88588499126,15.0,-2.5286445287959652E10,3.5364193722221855E10,97.66666666666666,136.7073110293992,8.152880380000001E8,1.1488091492279222E9,7.65236522508004E7,1.0822072776888224E8,1.2850330666666666E7,1.8173111909778897E7
15.0,5.720752121571744,5.470618457615435,3.0,2.0,688369.3955063155,290900.88588499126,15.0,-2.6640122605959656E10,3.725767254848745E10,97.66666666666666,136.7073110293992,1.4437771633333334E8,1.9477428365622255E8,8.241008291746707E7,1.1654539785165116E8,1.2850330666666666E7,1.8173111909778897E7
15.0,5.720752121571744,5.470618457615435,3.0,2.0,688369.3955063155,290900.88588499126,15.0,-2.8000221849292984E10,3.916023333943087E10,97.66666666666666,136.7073110293992,4.852722046666667E8,6.71642818388418E8,8.53532982508004E7,1.2070773289303559E8,1.2850330666666666E7,1.8173111909778897E7
15.0,5.720752121571744,5.470618457615435,3.0,2.0,688369.3955063155,290900.88588499126,15.0,-2.935683590262632E10,4.105786533248476E10,97.66666666666666,136.7073110293992,8.152880380000001E8,1.1488091492279222E9,9.123972891746707E7,1.2903240297580451E8,1.2850330666666666E7,1.8173111909778897E7
15.0,5.720752121571744,5.470618457615435,3.0,2.0,688369.3955063155,290900.88588499126,15.0,-3.0716928665959656E10,4.2960416959434586E10,97.66666666666666,136.7073110293992,1.4437771633333334E8,1.9477428365622255E8,9.41829442508004E7,1.3319473801718895E8,1.2850330666666666E7,1.8173111909778897E7
15.0,5.720752121571744,5.470618457615435,3.0,2.0,688369.3955063155,290900.88588499126,15.0,-3.2079964644626316E10,4.486713091724481E10,97.66666666666666,136.7073110293992,4.852722046666667E8,6.71642818388418E8,9.712615958413373E7,1.373570730585734E8,1.2850330666666666E7,1.8173111909778897E7
15.0,5.720752121571744,5.470618457615435,3.0,2.0,688369.3955063155,290900.88588499126,15.0,-3.343362900262632E10,4.676059141549539E10,97.66666666666666,136.7073110293992,8.152880380000001E8,1.1488091492279222E9,1.030125902508004E8,1.4568174314134228E8,1.2850330666666666E7,1.8173111909778897E7
15.0,5.720752121571744,5.470618457615435,3.0,2.0,688369.3955063155,290900.88588499126,15.0,-3.4796664981292984E10,4.8667305373382774E10,97.66666666666666,136.7073110293992,1.4437771633333334E8,1.9477428365622255E8,1.0595580558413373E8,1.4984407818272674E8,1.2850330666666666E7,1.8173111909778897E7
15.0,5.720752121571744,5.470618457615435,3.0,2.0,688369.3955063155,290900.88588499126,15.0,-3.615675774462633E10,5.056985700048064E10,97.66666666666666,136.7073110293992,4.8821542000000006E8,6.758051374225346E8,1.118422362508004E8,1.5816874826549563E8,1.2850330666666666E7,1.8173111909778897E7
15.0,5.720752121571744,5.470618457615435,3.0,2.0,688369.3955063155,290900.88588499126,15.0,-3.751042858262632E10,5.246332666288426E10,97.66666666666666,136.7073110293992,8.152880380000001E8,1.1488091492279222E9,1.1478545158413373E8,1.623310833068801E8,1.2850330666666666E7,1.8173111909778897E7
15.0,5.720752121571744,5.470618457615435,3.0,2.0,688369.3955063155,290900.88588499126,15.0,-3.886704911595965E10,5.43609678202286E10,97.66666666666666,136.7073110293992,1.4437771633333334E8,1.9477428365622255E8,1.206718822508004E8,1.7065575338964897E8,1.2850330666666666E7,1.8173111909778897E7
15.0,5.720752121571744,5.470618457615435,3.0,2.0,688369.3955063155,290900.88588499126,15.0,-4.022714835929299E10,5.626352861148262E10,97.66666666666666,136.7073110293992,4.852722046666667E8,6.71642818388418E8,1.2361509758413373E8,1.7481808843103343E8,1.2850330666666666E7,1.8173111909778897E7
15.0,5.720752121571744,5.470618457615435,3.0,2.0,688369.3955063155,290900.88588499126,15.0,-4.1590190817959656E10,5.817025173360075E10,97.66666666666666,136.7073110293992,8.152880380000001E8,1.1488091492279222E9,1.2655831291746707E8,1.789804234724179E8,1.2850330666666666E7,1.8173111909778897E7
15.0,5.720752121571744,5.470618457615435,3.0,2.0,688369.3955063155,290900.88588499126,15.0,-4.294386813595965E10,6.006373056014781E10,97.66666666666666,136.7073110293992,1.4437771633333334E8,1.9477428365622255E8,1.3244474358413373E8,1.8730509355518678E8,1.2850330666666666E7,1.8173111909778897E7
15.0,5.720752121571744,5.470618457615435,3.0,2.0,688369.3955063155,290900.88588499126,15.0,-4.430690411462633E10,6.197044451820899E10,97.66666666666666,136.7073110293992,4.852722046666667E8,6.71642818388418E8,1.3538795891746706E8,1.9146742859657124E8,1.2850330666666666E7,1.8173111909778897E7
15.0,5.720752121571744,5.470618457615435,3.0,2.0,688369.3955063155,290900.88588499126,15.0,-4.566056847262632E10,6.386390501658395E10,97.66666666666666,136.7073110293992,8.152880380000001E8,1.1488091492279222E9,1.4127438958413374E8,1.9979209867934012E8,1.2850330666666666E7,1.8173111909778897E7
15.0,5.720752121571744,5.470618457615435,3.0,2.0,688369.3955063155,290900.88588499126,15.0,-4.702066123595964E10,6.5766456643822845E10,97.66666666666666,136.7073110293992,1.4437771633333334E8,1.9477428365622255E8,1.4421760491746706E8,2.0395443372072458E8,1.2850330666666666E7,1.8173111909778897E7
