gl_capitalMu,gl_goodwillMu,gl_happinessMu,gl_total_value_destroyedMu,gl_valueProducedMu
-941675.554501004,70899984.026455,4423.69640420703,119507310.637387,16228222.1031746
-941675.554500841,134128620.312169,3923.28279164158,121110067.184537,16228222.1031746
-1209823.35084075,29221705.2511268,640.229918575419,1786882.36436166,32964650.590194
-1209823.35084076,35829546.1323798,2793.77045911596,11964366.9836944,44928074.18953
-1209823.35084073,37111563.9333474,4770.12181046731,24199030.133561,43943056.2518654
-1209823.35084073,38827106.2035593,6808.87181046731,37117680.648523,44808729.9039951
-1209823.35084071,34114504.3565631,9582.72991857542,50415782.9564483,44064624.6756145
-1209823.35084079,35712618.499489,12371.2501888457,63664590.9640446,44428952.1219937
-1209823.35084071,37161266.5228563,14084.1082969538,76790468.4501328,44155473.4996184
-1209823.35084081,38747332.6428205,16645.1893780349,89880124.0120617,44635329.8554286
-1209823.3508407,33989525.1381695,19040.9461347916,103300388.584658,44128303.263228
-1209823.35084072,35594675.5757182,21086.3042428997,115824035.560112,44165230.8479291
-1209823.35084071,37160278.2897127,23564.82451317,129696261.568084,44473889.8741644
-1209823.3508408,38576355.1903819,26110.1691077646,142684671.680847,44263159.301203
-1209823.35084075,34197312.9784285,28324.3042428997,156146253.867905,44610178.5608324
-1209823.35084061,35636271.5649319,30784.9596483052,169576590.203377,44449626.0749037
-1209823.3508407,37035038.657698,33248.7299185754,183035553.999271,44201250.880164
-1209823.35084064,38826928.0771533,35892.797486143,196801607.137377,44808302.3134168
-1209823.35084059,34134915.0021712,38392.8988374943,210817413.056057,44198153.0633059
-1209823.35084078,35566082.1479316,40879.0880266835,222825584.093088,43826417.4596219
-1209823.35084062,37193251.3465567,43573.047486143,236619500.737053,44384093.1780847
-1209823.35084081,38669641.7580303,45849.6758645214,249038432.169757,44135596.2392656
-1209823.35084062,33933299.0217465,48927.0001888457,263049213.360174,43163082.5844497
-1209823.35084075,35616939.6173462,51179.9123510079,275999247.655281,44185459.1651967
-1209823.35084082,36956709.3819314,53448.4123510078,289454594.43692,44009324.1513554
-1209823.35084076,38546240.2518911,56141.7772158727,302668122.616067,43529862.8449438
-1209823.35084066,33955623.2091752,58731.4664050619,315844375.198686,43270912.3986662
-1209823.35084073,35560514.0669248,61249.2366753322,329193750.22724,43724016.9508766
-1209823.35084083,37114911.7798988,63358.5542428998,341651385.464373,43929387.4685246
-1209823.35084101,38080139.5842772,65610.9258645214,354358917.238414,44042688.5649829
-1209823.35084085,34134122.4498627,68294.1623510078,368971555.485635,44283585.2242885
-1209823.3508403,35528081.8215298,71115.2299185754,382320226.077634,43565620.8149439
-1209823.35084078,37192777.313434,73283.07451317,395391053.703693,44308725.0173577
-1209823.35084069,38603711.9608445,76092.3109996565,408436585.61138,43812118.6718235
-1209823.35084061,34024593.8927909,78445.9393780348,421579080.106514,43740850.6089386
-1209823.3508406,35684716.9573208,80881.8582969538,434125738.99013,44398167.9374187
-1209823.35084076,36862000.3574597,83368.0001888457,448158289.387518,44029895.654174
-1209823.35084069,38745198.6493759,85563.1150537105,460264052.720262,44505511.7597368
-1209823.35084087,34154779.9817985,88486.4055942511,474370715.192968,44249460.3677063
-1209823.35084047,35658401.7220225,90849.3582969538,487753435.36232,44316437.9505068
-1209823.35084108,37112506.5591267,93145.047486143,500236303.549952,44021396.5531967
-1209823.35084073,38540451.7157723,95466.5204591159,513729879.233884,43500647.7179047
-1209823.35084022,34042212.2612797,97948.8853239809,527535593.273006,43844077.1679596
-1209823.35084043,35625608.9473033,100524.851540197,541373017.952556,44099051.0304635
-1209823.35084062,37025954.2851769,103014.432621278,554744029.95757,43493133.8110663
-1209823.35084082,38654029.7120422,105667.892080738,567812353.593049,44055828.5093449
-1209823.35084049,34054147.6868107,108098.905594251,582309859.831842,43755964.2654934
-1209823.35084066,35611216.1049135,110025.696134792,595048944.460718,44110887.3483888
-1209823.35084034,36994528.5564625,112473.527215873,608055340.253563,43339483.1117958
-1209823.35084098,38732958.1283881,114950.229918575,621007394.103706,44468326.7432342
-1209823.35084059,33993743.7641685,117531.459648305,634792929.892906,43456060.7427212
-1209823.35084072,35580980.6742941,119670.527215873,647273824.691252,43827653.7246219
-1677246.96941221,1727935.05263158,-73.784304290984,55104.8436879722,390503.368421053
-1677246.96941222,2637971.52631579,-34.014304290984,203340.036965283,540168.947368421
-1677246.96941222,3070419.73684211,298.385695709016,586552.255452678,1904173.94736842
-1677246.96941222,797716.315789474,197.175695709016,938906.77478041,1736168.62280702
-1677246.96941223,4060188.63157895,384.525695709016,1312521.33108293,1905079
-1677246.96941221,1828502.89473684,720.805695709016,1655839.61679722,1881986.46491228
-1677246.96941221,2443630.26315789,825.995695709016,2015848.56637705,1906163.73684211
-1677246.96941221,3240800.42105263,981.055695709016,2428977.57478041,2054177.10526316
-1677246.96941222,3514357.78947368,1049.18569570902,2616563.77646108,2173879.88596491
-1677246.96941222,1593728.68421053,1190.82569570902,2764275.65881402,2174019.14912281
-1677246.96941224,4499726,1220.40569570902,3045546.5327636,2174019.14912281
-1677246.96941221,2382592.15789474,1314.67569570902,3263970.6420073,2173879.88596491
-1677246.9694122,2973006.9122807,1452.78569570902,3427660.65881402,2197964.34210526
-1677246.96941224,3797427.05263158,1529.91569570902,3692953.39830982,2173879.88596491
-1677246.96941226,1531235.52631579,1791.50569570902,3907260.40391206,2173879.88596491
-1677246.96941221,2294513.89473684,1976.46569570902,4055388.99336117,2149934.69298246
-1677246.96941226,2516603.7368421,2223.40569570902,4379333.07898209,2174019.14912281
-1677246.96941226,3227535.94736842,2400.30569570902,4504050.28066277,2173879.88596491
-1677246.96941219,869810.52631579,2291.26569570902,4724007.71259554,2173879.88596491
-1677246.96941223,4312838.47368421,2750.48569570902,4933055.27225941,2174019.14912281
-1677246.96941218,2232020.7368421,2706.28569570902,5237320.82688125,2173879.88596491
-1677246.96941224,2846380.68421053,2792.07569570902,5384585.55802038,2173879.88596491
-1677246.96941223,3361547.52631579,2868.03569570902,5619412.71763756,2173879.88596491
-1677246.96941219,3779263.47368421,2905.34569570902,5795320.17814176,2149934.69298246
-1677246.96941218,1714754.31578947,3149.23569570902,6048417.7092342,2173879.88596491
-1677246.96941217,4864844.52631579,3140.99569570902,6289836.49915016,2173879.88596491
-1677246.96941219,2747432.15789474,3257.40569570902,6458705.17814176,2174019.14912281
-1677246.96941216,863258.421052632,3256.32569570902,6672047.68402412,2174019.14912281
-1677246.96941221,4062332.73684211,3548.26569570902,6863337.77365997,2173879.88596491
-1677246.96941221,1796141.21052632,3756.18569570902,7101030.44032663,2173879.88596491
-1677246.9694122,2271380.94736842,3856.96569570901,7243946.59018658,2173879.88596491
-1677246.96941222,2881722.26315789,3989.09569570902,7533761.55517257,2173879.88596491
-1677246.96941222,3304058.78947368,4083.66569570902,7694485.42351991,2174019.14912281
-1677246.96941219,1234650.52631579,4213.63569570902,8005834.2302426,2174019.14912281
-1677246.96941223,4494125.40350877,4160.67569570902,8197243.6139961,2174019.14912281
-1677246.96941229,2496926.42105263,4213.66569570902,8374368.36343588,2173879.88596491
-1677246.96941229,2823247.73684211,4346.71569570902,8631761.94957032,2173879.88596491
-1677246.96941215,3438348.89473684,4536.67569570902,8799145.53822578,2173879.88596491
-1677246.96941219,3976138.96491228,4891.45569570902,9044345.14690926,2197825.07894737
-1677246.96941219,1791277.15789474,4833.90569570902,9232375.00839385,2174019.14912281
-1677246.96941224,2301684.15789474,4874.18569570902,9390811.63830981,2174019.14912281
-1677246.9694121,3053692.31578947,5104.14569570902,9698815.04536864,2173879.88596491
-1677246.9694122,840125.473684211,5353.14569570902,9871859.37646108,2173879.88596491
-1677246.96941221,4283153.42105263,5412.19569570902,10080906.9361249,2174019.14912281
-1677246.9694123,1872942.57894737,5630.56569570902,10363638.6490101,2173879.88596491
-1677246.96941214,2636220.94736842,5665.59569570902,10472359.2117552,2173879.88596491
-1677246.96941229,3002469.36842105,5900.87569570902,10757881.761335,2149934.69298246
-1677246.96941225,3420185.31578947,5904.31569570902,10858444.6345843,2149934.69298246
-1677246.96941211,1685069.26315789,5922.36569570902,11149484.4604947,2173879.88596491
-1677246.96941217,4835159.47368421,6136.65569570902,11437688.1630157,2149853.45614035
-1572245.02627947,14684839.9444444,-1728.30863385571,233626.242887693,1647604.77777778
-1572245.02627947,4778231.16666667,-1756.18019348874,735243.660210528,3539189.55555556
-1572245.02627947,17469513.9444444,-1986.17101917681,1800015.93580108,5864955.16666667
-1572245.02627947,4402114.16666667,-1759.84074394745,2965708.2444625,7759453.72222222
-1572245.02627943,14812020.3888889,-875.978358626352,3995073.75627352,7762367.5
-1572245.02627947,6309036.38888889,-2138.20771642452,4202874.84288769,7759453.72222222
-1572245.02627945,16080594.3888889,-1607.5471659658,5338306.46693923,9653952.27777778
-1572245.02627944,4038420.83333333,-1729.53799165388,7888540.88855699,7759453.72222222
-1572245.02627941,16973683.6111111,-2130.48294578232,8390158.30587982,7759453.72222222
-1572245.02627947,4920116.83333333,-2293.25358798415,10337447.1955004,9653952.27777778
-1572245.02627947,17611399.6111111,-1656.45542284654,10431785.98462,7759453.72222222
-1572245.02627947,5813206.05555556,-2425.14349624103,11930393.4904181,7759453.72222222
-1572245.02627946,17232368.8333333,-1381.18019348874,12754899.5756006,7762367.5
-1572245.0262795,4803317.27777778,-1082.49212009424,13542913.1784639,7759453.72222222
-1572245.02627947,17494600.0555556,-1676.86826688323,14756718.7373759,7759453.72222222
-1572245.02627957,4424286.5,-1438.01505587406,16891840.4407402,7762367.5
-1572245.02627947,17115569.2777778,-1652.03340449791,18088632.3352284,7759453.72222222
-1572245.02627943,7211874.27777778,-1526.57468890158,17012799.3620001,7759453.72222222
-1572245.02627946,14458075.7222222,-1302.07010174562,20533160.8489006,7759453.72222222
-1572245.02627954,4063506.94444444,-967.290285231857,20934106.0189793,7759453.72222222
-1572245.02627947,18893268.2777778,-1876.57468890158,20559711.3342263,7759453.72222222
-1572245.02627953,5576060.94444444,-1260.98753293828,23480464.0822578,7759453.72222222
-1572245.02627951,15988880.9444444,-1829.3728540392,24212810.8658416,7759453.72222222
-1572245.0262795,5841205.94444445,-844.161844864884,24718424.8667483,7759453.72222222
-1572245.02627944,17257454.9444444,-1648.60221183736,26344813.488557,7759453.72222222
-1572245.02627942,5459261.38888889,-1145.31780816764,28002765.5011554,7759453.72222222
-1572245.02627946,18153457.9444444,-1329.32698247956,28834597.1562735,7759453.72222222
-1572245.02627944,4449372.61111111,-778.409551286902,29693753.6992943,7759453.72222222
-1572245.02627948,19035153.9444444,-269.042578809838,30161807.3458225,7759453.72222222
-1572245.02627943,5342461.83333333,-694.537991653875,33522824.3259227,9653952.27777778
-1572245.02627954,16761624.6111111,-1196.48294578232,33941602.2749087,7759453.72222222
-1572245.02627947,4335486.83333333,-364.042578809838,35059366.3106042,7759453.72222222
-1572245.02627953,15376251.0555556,-853.776523763966,36825563.9262091,7762367.5
-1572245.02627943,5601147.05555555,-290.758175140113,35585844.4308619,7759453.72222222
-1572245.02627961,16647738.8333333,-1014.33615679149,37725934.0743838,7759453.72222222
-1572245.02627951,6494236.27777778,-633.25358798415,38856303.1830452,7762367.5
-1572245.0262795,15634936.2777778,-826.042578809838,40683847.1488767,7759453.72222222
-1572245.02627919,5487261.27777778,-1858.51964303002,41516352.5146606,7759453.72222222
-1572245.0262795,18175630.2777778,-331.657257708921,43171546.872809,7762367.5
-1572245.02627932,6999815.27777778,-475.519643030022,44640992.3609979,7759453.72222222
-1572245.02627935,17165741.5,-562.950835690573,45854105.9180283,9653952.27777778
-1572245.02627954,5367547.94444445,-420.914138442866,46047172.7457271,7759453.72222222
-1572245.02627963,16789624.5,-333.354505415343,48369364.8402153,7759453.72222222
-1572245.02627975,4988517.16666667,-132.620560461214,49076345.9155536,7762367.5
-1572245.02627981,17679799.9444444,-579.226065048371,49529414.6327231,7759453.72222222
-1572245.02627969,3981542.16666667,-1197.55634027773,50870135.8671302,7759453.72222222
-1572245.02627941,15022306.3888889,-576.721477892407,52378941.4097146,7762367.5
-1572245.02627955,6519322.38888889,-872.868266883232,52466842.1462998,7759453.72222222
-1572245.02627942,16290880.3888889,-694.070101745619,53120460.4550089,9653952.27777778
-1572245.0262797,3617848.83333333,-26.6113861492873,55323387.5976479,7759453.72222222
-1489313.01977894,2622137.26588235,51.1352882971002,420443.893527636,1543478.25411765
-1489313.01977894,3086111.83058823,51.1352882971002,977544.593264247,1543478.25411765
-1489313.01977894,2489566.85176471,67.8692332512286,2152228.13643077,2757340.81411765
-1489313.01977893,2921486.07058823,76.7132699484763,3033669.11974947,2757340.81411765
-1489313.01977894,1800339.73176471,84.3462974714121,3981885.7673936,2757340.81411765
-1489313.01977893,2232258.95058823,101.337123159486,4991920.25817499,2757340.81411765
-1489313.01977893,3597092.43294118,107.70409563655,5807488.01556451,2757373.96078431
-1489313.01977894,3005715.99058824,122.16281123288,7048044.78466021,2757340.81411765
-1489313.01977897,2907865.31294118,126.970150682421,7765739.15399003,2757373.96078431
-1489313.01977893,2841090.23058823,135.16281123288,8877702.41562304,2757340.81411765
-1489313.01977893,2218638.19294118,150.272902975999,9821863.68047524,2757373.96078431
-1489313.01977896,2151863.11058823,156.860058939302,10835953.5540486,2757340.81411765
-1489313.01977893,2054012.43294118,162.731618572329,11651515.1273585,2757373.96078431
-1489313.01977893,3423815.57176471,173.382994719118,12628597.5449763,2757340.81411765
-1489313.01977893,2827469.47294118,191.67657270077,13836239.345386,2757373.96078431
-1489313.01977892,3259189.8117647,199.823361691596,14684722.0714615,2757340.81411765
-1489313.01977897,2138242.35294118,211.850884627375,15892363.8718712,2757373.96078431
-1489313.01977892,2569962.69176471,221.759141508109,16642973.209887,2757340.81411765
-1489313.01977894,1973616.59294118,237.171985544806,17948488.3983564,2757373.96078431
-1489313.01977891,1880735.57176471,247.08024242554,18699097.7363722,2757340.81411765
-1489313.01977896,3775338.95058824,251.364646095265,19482665.3316312,2757340.81411765
-1489313.01977893,3178793.97176471,266.814187379669,20755222.2628574,2757340.81411765
-1489313.01977892,3086111.83058823,272.685747012697,21538789.8581164,2757340.81411765
-1489313.01977897,2489566.85176471,286.850884627376,22713473.4012829,2757340.81411765
-1489313.01977897,2921486.07058823,293.667398388843,23594914.3846016,2757340.81411765
-1489313.01977891,1800339.73176471,306.401343342972,24769597.9277681,2757340.81411765
-1489313.01977888,2232258.95058823,313.805013067743,25553165.5230271,2757340.81411765
-1489313.01977891,3597092.43294118,320.071068113614,26368733.2804167,2757373.96078431
-1489313.01977893,3005715.99058824,333.153636920954,27609290.0495124,2757340.81411765
-1489313.01977901,2907865.31294118,340.21785710444,28326984.4188422,2757373.96078431
